task_id,hash,native_id,name,status,exit,submit,duration,realtime,%cpu,peak_rss,peak_vmem,rchar,wchar,sample_id,process_name,source_file,peak_rss_gb,peak_vmem_gb,cpu_percent,realtime_seconds,assembly_accession,run_accession,# N's per 100 kbp,# contigs,# contigs (>= 0 bp),# contigs (>= 1000 bp),# contigs (>= 10000 bp),# contigs (>= 25000 bp),# contigs (>= 5000 bp),# contigs (>= 50000 bp),Assembly,GC (%),L50,L90,Largest contig,N50,N90,Total length,Total length (>= 0 bp),Total length (>= 1000 bp),Total length (>= 10000 bp),Total length (>= 25000 bp),Total length (>= 5000 bp),Total length (>= 50000 bp),auN
68,01/0d1c77,45350008,GGP:BINNING:METABAT2_METABAT2 (SRR26290402 SRR26290402.fasta with SRR26290402.txt.gz),COMPLETED,0,2025-09-18 20:28:08.523,16h 24m 11s,16h 23m 38s,1751.1%,47.7 GB,48 GB,17 GB,15.5 GB,SRR26290402,METABAT2_METABAT2,execution_trace_2025-09-17_09-41-33.txt,47.7,48.0,1751.1,59018.0,,,,,,,,,,,,,,,,,,,,,,,,,
50,11/807081,44953834,GGP:BINNING:MAXBIN2 (SRR26290401 SRR26290401.fasta),COMPLETED,0,2025-09-17 22:18:00.623,2d 10h 53m 32s,2d 10h 53m 14s,102.3%,17.5 GB,17.7 GB,234 GB,31.3 GB,SRR26290401,MAXBIN2,execution_trace_2025-09-17_09-41-33.txt,17.5,17.7,102.3,39194.0,,,,,,,,,,,,,,,,,,,,,,,,,
44,fc/c40c31,44947132,GGP:BINNING:MAXBIN2 (SRR26290410 SRR26290410.fasta),COMPLETED,0,2025-09-17 22:03:40.577,3d 5h 28m 4s,3d 5h 27m 16s,101.4%,23.5 GB,23.6 GB,291.5 GB,36.8 GB,SRR26290410,MAXBIN2,execution_trace_2025-09-17_09-41-33.txt,23.5,23.6,101.4,19636.0,,,,,,,,,,,,,,,,,,,,,,,,,
40,1d/6b00ae,44946778,GGP:BINNING:MAXBIN2 (SRR26290409 SRR26290409.fasta),COMPLETED,0,2025-09-17 22:02:50.492,3d 14h 49m 16s,3d 14h 48m 43s,101.4%,26.1 GB,26.2 GB,296.7 GB,39.1 GB,SRR26290409,MAXBIN2,execution_trace_2025-09-17_09-41-33.txt,26.1,26.2,101.4,53323.0,,,,,,,,,,,,,,,,,,,,,,,,,
54,d5/9f404f,45067147,GGP:BINNING:MAXBIN2 (SRR26290402 SRR26290402.fasta),COMPLETED,0,2025-09-18 04:20:58.747,4d 19h 38m 21s,4d 19h 38m 5s,101.7%,34.2 GB,34.3 GB,361.1 GB,46.6 GB,SRR26290402,MAXBIN2,execution_trace_2025-09-17_09-41-33.txt,34.2,34.3,101.7,70685.0,,,,,,,,,,,,,,,,,,,,,,,,,
17,d8/640d78,29735495,GGP:BINNING:CONCOCT_SUBWF:CONCOCT_CONCOCT (SRR21186312),CACHED,0,2025-07-29 12:51:30.423,3m 40s,3m 13s,166.0%,333.3 MB,788.9 MB,541.2 MB,63.7 MB,SRR21186312,CONCOCT_CONCOCT,execution_trace_2025-07-29_16-01-18.txt,0.32548828125,0.77041015625,166.0,193.0,,,,,,,,,,,,,,,,,,,,,,,,,
16,16/ba7bcf,29735496,GGP:BINNING:METABAT2_METABAT2 (SRR21186312 SRR21186312.fasta with SRR21186312.txt.gz),CACHED,0,2025-07-29 12:51:30.573,1m 59s,1m 4s,457.1%,3.6 GB,3.7 GB,550.6 MB,470.2 MB,SRR21186312,METABAT2_METABAT2,execution_trace_2025-07-29_16-01-18.txt,3.6,3.7,457.1,64.0,,,,,,,,,,,,,,,,,,,,,,,,,
19,c3/5e963c,29735502,GGP:BINNING:MAXBIN2 (SRR21186312 SRR21186312.fasta),CACHED,0,2025-07-29 12:51:40.313,3m 30s,3m 8s,129.5%,149.6 MB,690.2 MB,3.4 GB,813.6 MB,SRR21186312,MAXBIN2,execution_trace_2025-07-29_16-01-18.txt,0.14609375,0.6740234375,129.5,188.0,,,,,,,,,,,,,,,,,,,,,,,,,
51,8b/a11313,29735132,GGP:BINNING:CONCOCT_SUBWF:CONCOCT_CONCOCT (SRR21186313),CACHED,0,2025-07-29 12:49:40.279,6m 30s,5m 41s,173.5%,294.6 MB,756.1 MB,562 MB,50.7 MB,SRR21186313,CONCOCT_CONCOCT,execution_trace_2025-07-29_16-01-18.txt,0.2876953125,0.73837890625,173.5,341.0,,,,,,,,,,,,,,,,,,,,,,,,,
52,45/c4e268,29735133,GGP:BINNING:METABAT2_METABAT2 (SRR21186313 SRR21186313.fasta with SRR21186313.txt.gz),CACHED,0,2025-07-29 12:49:40.569,49.4s,39s,414.8%,2.2 GB,2.3 GB,577.5 MB,490.7 MB,SRR21186313,METABAT2_METABAT2,execution_trace_2025-07-29_16-01-18.txt,2.2,2.3,414.8,39.0,,,,,,,,,,,,,,,,,,,,,,,,,
55,22/a2c24c,29735159,GGP:BINNING:MAXBIN2 (SRR21186313 SRR21186313.fasta),CACHED,0,2025-07-29 12:49:50.195,3m 10s,3m 3s,118.1%,143.2 MB,581.1 MB,2.8 GB,781.1 MB,SRR21186313,MAXBIN2,execution_trace_2025-07-29_16-01-18.txt,0.13984375,0.56748046875,118.1,183.0,,,,,,,,,,,,,,,,,,,,,,,,,
98,68/c6aa3f,29731235,GGP:BINNING:CONCOCT_SUBWF:CONCOCT_CONCOCT (SRR21186316),CACHED,0,2025-07-29 12:37:00.530,3m 20s,2m 52s,169.3%,279.4 MB,732.6 MB,443.3 MB,38.2 MB,SRR21186316,CONCOCT_CONCOCT,execution_trace_2025-07-29_16-01-18.txt,0.2728515625,0.7154296875,169.3,172.0,,,,,,,,,,,,,,,,,,,,,,,,,
99,25/cdcb1a,29731233,GGP:BINNING:METABAT2_METABAT2 (SRR21186316 SRR21186316.fasta with SRR21186316.txt.gz),CACHED,0,2025-07-29 12:37:00.275,49.7s,26s,391.5%,1.4 GB,1.4 GB,436.8 MB,371.1 MB,SRR21186316,METABAT2_METABAT2,execution_trace_2025-07-29_16-01-18.txt,1.4,1.4,391.5,26.0,,,,,,,,,,,,,,,,,,,,,,,,,
101,64/595b3d,29731261,GGP:BINNING:MAXBIN2 (SRR21186316 SRR21186316.fasta),CACHED,0,2025-07-29 12:37:10.195,3m,2m 26s,120.0%,175.2 MB,605.8 MB,2.3 GB,608.6 MB,SRR21186316,MAXBIN2,execution_trace_2025-07-29_16-01-18.txt,0.17109375,0.5916015625,120.0,146.0,,,,,,,,,,,,,,,,,,,,,,,,,
332,fb/c081c1,32831905,GGP:BINNING:METABAT2_METABAT2 (SRR18156183 SRR18156183.fasta with SRR18156183.txt.gz),COMPLETED,0,2025-08-12 12:40:06.513,1m 59s,54s,481.6%,3.6 GB,3.7 GB,249.2 MB,221.4 MB,SRR18156183,METABAT2_METABAT2,execution_trace_2025-08-12_11-53-06.txt,3.6,3.7,481.6,54.0,,,,,,,,,,,,,,,,,,,,,,,,,
335,89/2097d7,32831916,GGP:BINNING:MAXBIN2 (SRR18156183 SRR18156183.fasta),COMPLETED,0,2025-08-12 12:40:16.048,4m,3m 28s,129.3%,681.4 MB,1.1 GB,4.2 GB,603.1 MB,SRR18156183,MAXBIN2,execution_trace_2025-08-12_11-53-06.txt,0.6654296875,1.1,129.3,208.0,,,,,,,,,,,,,,,,,,,,,,,,,
334,1e/76b13f,32831903,GGP:BINNING:CONCOCT_SUBWF:CONCOCT_CONCOCT (SRR18156183),COMPLETED,0,2025-08-12 12:40:05.945,5m,4m 32s,168.5%,322.2 MB,783 MB,293.5 MB,64.4 MB,SRR18156183,CONCOCT_CONCOCT,execution_trace_2025-08-12_11-53-06.txt,0.3146484375,0.7646484375,168.5,272.0,,,,,,,,,,,,,,,,,,,,,,,,,
345,58/e436ad,32832541,GGP:BINNING:METABAT2_METABAT2 (SRR18156185 SRR18156185.fasta with SRR18156185.txt.gz),COMPLETED,0,2025-08-12 12:44:16.263,1m 19s,36s,465.3%,2.3 GB,2.4 GB,191.6 MB,171.8 MB,SRR18156185,METABAT2_METABAT2,execution_trace_2025-08-12_11-53-06.txt,2.3,2.4,465.3,36.0,,,,,,,,,,,,,,,,,,,,,,,,,
341,79/58f32a,32832485,GGP:BINNING:METABAT2_METABAT2 (SRR18156208 SRR18156208.fasta with SRR18156208.txt.gz),COMPLETED,0,2025-08-12 12:44:06.408,3m 9s,2m 26s,530.5%,1.2 GB,1.2 GB,437.5 MB,403.2 MB,SRR18156208,METABAT2_METABAT2,execution_trace_2025-08-12_11-53-06.txt,1.2,1.2,530.5,146.0,,,,,,,,,,,,,,,,,,,,,,,,,
347,98/ee0633,32832554,GGP:BINNING:MAXBIN2 (SRR18156185 SRR18156185.fasta),COMPLETED,0,2025-08-12 12:44:25.961,2m 50s,2m 25s,148.9%,1.2 GB,1.6 GB,3.7 GB,501.8 MB,SRR18156185,MAXBIN2,execution_trace_2025-08-12_11-53-06.txt,1.2,1.6,148.9,145.0,,,,,,,,,,,,,,,,,,,,,,,,,
358,c8/5c57eb,32832648,GGP:BINNING:METABAT2_METABAT2 (SRR18156182 SRR18156182.fasta with SRR18156182.txt.gz),COMPLETED,0,2025-08-12 12:45:17.039,1m 59s,1m 10s,508.3%,667.3 MB,752.2 MB,311.6 MB,278.1 MB,SRR18156182,METABAT2_METABAT2,execution_trace_2025-08-12_11-53-06.txt,0.65166015625,0.7345703125,508.3,70.0,,,,,,,,,,,,,,,,,,,,,,,,,
343,b7/328492,32832540,GGP:BINNING:CONCOCT_SUBWF:CONCOCT_CONCOCT (SRR18156185),COMPLETED,0,2025-08-12 12:44:16.075,3m 40s,2m 55s,157.6%,288 MB,743.6 MB,244.4 MB,51.6 MB,SRR18156185,CONCOCT_CONCOCT,execution_trace_2025-08-12_11-53-06.txt,0.28125,0.726171875,157.6,175.0,,,,,,,,,,,,,,,,,,,,,,,,,
366,44/654a11,32832832,GGP:BINNING:METABAT2_METABAT2 (SRR18156186 SRR18156186.fasta with SRR18156186.txt.gz),COMPLETED,0,2025-08-12 12:46:26.382,1m 49s,1m 10s,485.8%,4.5 GB,4.6 GB,273.3 MB,245.1 MB,SRR18156186,METABAT2_METABAT2,execution_trace_2025-08-12_11-53-06.txt,4.5,4.6,485.8,70.0,,,,,,,,,,,,,,,,,,,,,,,,,
368,f1/a3cc84,32832833,GGP:BINNING:METABAT2_METABAT2 (SRR18156197 SRR18156197.fasta with SRR18156197.txt.gz),COMPLETED,0,2025-08-12 12:46:26.468,1m 49s,1m 12s,486.1%,650.3 MB,711.5 MB,307.5 MB,273.9 MB,SRR18156197,METABAT2_METABAT2,execution_trace_2025-08-12_11-53-06.txt,0.63505859375,0.69482421875,486.1,72.0,,,,,,,,,,,,,,,,,,,,,,,,,
355,79/598604,32832645,GGP:BINNING:METABAT2_METABAT2 (SRR18156209 SRR18156209.fasta with SRR18156209.txt.gz),COMPLETED,0,2025-08-12 12:45:16.667,3m 9s,2m 52s,546.1%,1.3 GB,1.4 GB,483.2 MB,447.2 MB,SRR18156209,METABAT2_METABAT2,execution_trace_2025-08-12_11-53-06.txt,1.3,1.4,546.1,172.0,,,,,,,,,,,,,,,,,,,,,,,,,
350,fb/46b64a,32832569,GGP:BINNING:METABAT2_METABAT2 (SRR18156211 SRR18156211.fasta with SRR18156211.txt.gz),COMPLETED,0,2025-08-12 12:44:36.318,3m 59s,3m 42s,539.9%,1.4 GB,1.5 GB,552.5 MB,504.3 MB,SRR18156211,METABAT2_METABAT2,execution_trace_2025-08-12_11-53-06.txt,1.4,1.5,539.9,222.0,,,,,,,,,,,,,,,,,,,,,,,,,
377,cb/98e4d5,32832916,GGP:BINNING:METABAT2_METABAT2 (SRR18156193 SRR18156193.fasta with SRR18156193.txt.gz),COMPLETED,0,2025-08-12 12:46:56.361,1m 49s,1m,486.0%,3.7 GB,3.7 GB,281.8 MB,254.7 MB,SRR18156193,METABAT2_METABAT2,execution_trace_2025-08-12_11-53-06.txt,3.7,3.7,486.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,
382,6d/91d50e,32832980,GGP:BINNING:METABAT2_METABAT2 (SRR18156188 SRR18156188.fasta with SRR18156188.txt.gz),COMPLETED,0,2025-08-12 12:47:05.937,2m,1m 20s,528.9%,740.6 MB,801.6 MB,308.1 MB,278 MB,SRR18156188,METABAT2_METABAT2,execution_trace_2025-08-12_11-53-06.txt,0.7232421875,0.7828125,528.9,80.0,,,,,,,,,,,,,,,,,,,,,,,,,
371,90/3b77bc,32832866,GGP:BINNING:MAXBIN2 (SRR18156197 SRR18156197.fasta),COMPLETED,0,2025-08-12 12:46:35.886,3m 30s,3m 16s,151.6%,699.7 MB,1.1 GB,5.3 GB,733.1 MB,SRR18156197,MAXBIN2,execution_trace_2025-08-12_11-53-06.txt,0.68330078125,1.1,151.6,196.0,,,,,,,,,,,,,,,,,,,,,,,,,
365,85/f71b35,32832830,GGP:BINNING:CONCOCT_SUBWF:CONCOCT_CONCOCT (SRR18156186),COMPLETED,0,2025-08-12 12:46:26.285,3m 59s,3m 45s,159.6%,373 MB,803.3 MB,316.7 MB,72.1 MB,SRR18156186,CONCOCT_CONCOCT,execution_trace_2025-08-12_11-53-06.txt,0.3642578125,0.78447265625,159.6,225.0,,,,,,,,,,,,,,,,,,,,,,,,,
362,22/a1b2a7,32832666,GGP:BINNING:MAXBIN2 (SRR18156182 SRR18156182.fasta),COMPLETED,0,2025-08-12 12:45:26.048,5m,4m 37s,133.7%,1.1 GB,1.5 GB,5.4 GB,755.5 MB,SRR18156182,MAXBIN2,execution_trace_2025-08-12_11-53-06.txt,1.1,1.5,133.7,277.0,,,,,,,,,,,,,,,,,,,,,,,,,
396,5f/8eca35,32833231,GGP:BINNING:METABAT2_METABAT2 (SRR18156187 SRR18156187.fasta with SRR18156187.txt.gz),COMPLETED,0,2025-08-12 12:48:35.802,1m 50s,1m 11s,520.4%,648.5 MB,709.8 MB,268.4 MB,240.3 MB,SRR18156187,METABAT2_METABAT2,execution_trace_2025-08-12_11-53-06.txt,0.63330078125,0.6931640625,520.4,71.0,,,,,,,,,,,,,,,,,,,,,,,,,
370,cc/5faefc,32832865,GGP:BINNING:MAXBIN2 (SRR18156186 SRR18156186.fasta),COMPLETED,0,2025-08-12 12:46:35.821,4m 10s,3m 34s,147.5%,925.2 MB,1.3 GB,5.2 GB,698.9 MB,SRR18156186,MAXBIN2,execution_trace_2025-08-12_11-53-06.txt,0.903515625,1.3,147.5,214.0,,,,,,,,,,,,,,,,,,,,,,,,,
390,5e/f0a00f,32833095,GGP:BINNING:MAXBIN2 (SRR18156193 SRR18156193.fasta),COMPLETED,0,2025-08-12 12:47:56.389,4m 9s,3m 43s,146.9%,1 GB,1.4 GB,5.8 GB,751.9 MB,SRR18156193,MAXBIN2,execution_trace_2025-08-12_11-53-06.txt,1.0,1.4,146.9,223.0,,,,,,,,,,,,,,,,,,,,,,,,,
400,0d/2fb5ab,32833539,GGP:BINNING:METABAT2_METABAT2 (SRR18156214 SRR18156214.fasta with SRR18156214.txt.gz),COMPLETED,0,2025-08-12 12:48:56.079,3m 20s,2m 58s,539.2%,1.1 GB,1.2 GB,457.5 MB,413.1 MB,SRR18156214,METABAT2_METABAT2,execution_trace_2025-08-12_11-53-06.txt,1.1,1.2,539.2,178.0,,,,,,,,,,,,,,,,,,,,,,,,,
413,7b/e01e22,32834014,GGP:BINNING:METABAT2_METABAT2 (SRR18156196 SRR18156196.fasta with SRR18156196.txt.gz),COMPLETED,0,2025-08-12 12:50:26.166,1m 50s,1m 5s,477.5%,3.5 GB,3.6 GB,270.7 MB,242 MB,SRR18156196,METABAT2_METABAT2,execution_trace_2025-08-12_11-53-06.txt,3.5,3.6,477.5,65.0,,,,,,,,,,,,,,,,,,,,,,,,,
403,34/1ab36a,32833786,GGP:BINNING:MAXBIN2 (SRR18156187 SRR18156187.fasta),COMPLETED,0,2025-08-12 12:49:06.208,3m 49s,3m 27s,148.3%,641.5 MB,1.1 GB,5 GB,667.1 MB,SRR18156187,MAXBIN2,execution_trace_2025-08-12_11-53-06.txt,0.62646484375,1.1,148.3,207.0,,,,,,,,,,,,,,,,,,,,,,,,,
406,f7/3c0e46,32833830,GGP:BINNING:METABAT2_METABAT2 (SRR18156180 SRR18156180.fasta with SRR18156180.txt.gz),COMPLETED,0,2025-08-12 12:49:16.546,3m 59s,3m 19s,525.9%,1.4 GB,1.4 GB,542.4 MB,495.3 MB,SRR18156180,METABAT2_METABAT2,execution_trace_2025-08-12_11-53-06.txt,1.4,1.4,525.9,199.0,,,,,,,,,,,,,,,,,,,,,,,,,
379,a7/b8f2f0,32832913,GGP:BINNING:CONCOCT_SUBWF:CONCOCT_CONCOCT (SRR18156193),COMPLETED,0,2025-08-12 12:46:56.091,6m 30s,5m 29s,167.7%,359.7 MB,797.2 MB,326.3 MB,71.5 MB,SRR18156193,CONCOCT_CONCOCT,execution_trace_2025-08-12_11-53-06.txt,0.35126953125,0.778515625,167.7,329.0,,,,,,,,,,,,,,,,,,,,,,,,,
391,09/15f1c4,32833189,GGP:BINNING:MAXBIN2 (SRR18156188 SRR18156188.fasta),COMPLETED,0,2025-08-12 12:48:15.895,5m 20s,5m 1s,141.1%,742.5 MB,1.2 GB,6.3 GB,809.7 MB,SRR18156188,MAXBIN2,execution_trace_2025-08-12_11-53-06.txt,0.72509765625,1.2,141.1,301.0,,,,,,,,,,,,,,,,,,,,,,,,,
436,3c/0328e4,32834239,GGP:BINNING:METABAT2_METABAT2 (SRR18156204 SRR18156204.fasta with SRR18156204.txt.gz),COMPLETED,0,2025-08-12 12:52:05.956,1m 50s,1m 40s,500.1%,814.3 MB,876.5 MB,388.7 MB,344.6 MB,SRR18156204,METABAT2_METABAT2,execution_trace_2025-08-12_11-53-06.txt,0.79521484375,0.85595703125,500.1,100.0,,,,,,,,,,,,,,,,,,,,,,,,,
346,c9/788a33,32832547,GGP:BINNING:MAXBIN2 (SRR18156208 SRR18156208.fasta),COMPLETED,0,2025-08-12 12:44:16.631,9m 49s,9m 20s,144.3%,1.8 GB,2.2 GB,11.7 GB,1.3 GB,SRR18156208,MAXBIN2,execution_trace_2025-08-12_11-53-06.txt,1.8,2.2,144.3,560.0,,,,,,,,,,,,,,,,,,,,,,,,,
445,2e/e4676c,32834317,GGP:BINNING:METABAT2_METABAT2 (SRR18156189 SRR18156189.fasta with SRR18156189.txt.gz),COMPLETED,0,2025-08-12 12:52:26.497,1m 39s,1m 26s,517.7%,736.4 MB,887.9 MB,326.1 MB,290.8 MB,SRR18156189,METABAT2_METABAT2,execution_trace_2025-08-12_11-53-06.txt,0.719140625,0.86708984375,517.7,86.0,,,,,,,,,,,,,,,,,,,,,,,,,
397,fe/965cbf,32833237,GGP:BINNING:CONCOCT_SUBWF:CONCOCT_CONCOCT (SRR18156187),COMPLETED,0,2025-08-12 12:48:45.933,5m 30s,4m 50s,169.8%,373 MB,807.4 MB,311.9 MB,72.8 MB,SRR18156187,CONCOCT_CONCOCT,execution_trace_2025-08-12_11-53-06.txt,0.3642578125,0.7884765625,169.8,290.0,,,,,,,,,,,,,,,,,,,,,,,,,
410,a4/ed92d1,32833960,GGP:BINNING:METABAT2_METABAT2 (SRR18156212 SRR18156212.fasta with SRR18156212.txt.gz),COMPLETED,0,2025-08-12 12:50:06.143,5m 10s,4m 56s,536.4%,1.7 GB,1.7 GB,597.9 MB,545.5 MB,SRR18156212,METABAT2_METABAT2,execution_trace_2025-08-12_11-53-06.txt,1.7,1.7,536.4,296.0,,,,,,,,,,,,,,,,,,,,,,,,,
458,b2/b5ebca,32834812,GGP:BINNING:METABAT2_METABAT2 (SRR18156202 SRR18156202.fasta with SRR18156202.txt.gz),COMPLETED,0,2025-08-12 12:53:36.266,1m 50s,1m 33s,528.9%,820.9 MB,918.6 MB,392.5 MB,348.8 MB,SRR18156202,METABAT2_METABAT2,execution_trace_2025-08-12_11-53-06.txt,0.80166015625,0.8970703125,528.9,93.0,,,,,,,,,,,,,,,,,,,,,,,,,
360,b7/042cdd,32832647,GGP:BINNING:CONCOCT_SUBWF:CONCOCT_CONCOCT (SRR18156182),COMPLETED,0,2025-08-12 12:45:16.912,10m 29s,9m 53s,163.9%,380.7 MB,823.5 MB,349.4 MB,80.5 MB,SRR18156182,CONCOCT_CONCOCT,execution_trace_2025-08-12_11-53-06.txt,0.37177734375,0.80419921875,163.9,593.0,,,,,,,,,,,,,,,,,,,,,,,,,
427,c9/933599,32834261,GGP:BINNING:MAXBIN2 (SRR18156196 SRR18156196.fasta),COMPLETED,0,2025-08-12 12:52:16.428,3m 29s,3m 4s,160.5%,669.8 MB,1.1 GB,4.8 GB,647.7 MB,SRR18156196,MAXBIN2,execution_trace_2025-08-12_11-53-06.txt,0.6541015625,1.1,160.5,184.0,,,,,,,,,,,,,,,,,,,,,,,,,
440,e1/1a9b4c,32834240,GGP:BINNING:METABAT2_METABAT2 (SRR18156213 SRR18156213.fasta with SRR18156213.txt.gz),COMPLETED,0,2025-08-12 12:52:06.177,4m,3m 27s,537.9%,1.4 GB,1.5 GB,532.9 MB,487.6 MB,SRR18156213,METABAT2_METABAT2,execution_trace_2025-08-12_11-53-06.txt,1.4,1.5,537.9,207.0,,,,,,,,,,,,,,,,,,,,,,,,,
361,53/24c502,32832665,GGP:BINNING:MAXBIN2 (SRR18156209 SRR18156209.fasta),COMPLETED,0,2025-08-12 12:45:25.903,10m 50s,10m 21s,145.4%,1.5 GB,2 GB,13.5 GB,1.5 GB,SRR18156209,MAXBIN2,execution_trace_2025-08-12_11-53-06.txt,1.5,2.0,145.4,621.0,,,,,,,,,,,,,,,,,,,,,,,,,
369,6f/99fd41,32832835,GGP:BINNING:CONCOCT_SUBWF:CONCOCT_CONCOCT (SRR18156197),COMPLETED,0,2025-08-12 12:46:26.648,9m 49s,9m 33s,178.7%,372.9 MB,816.9 MB,345.4 MB,78.7 MB,SRR18156197,CONCOCT_CONCOCT,execution_trace_2025-08-12_11-53-06.txt,0.36416015625,0.79775390625,178.7,573.0,,,,,,,,,,,,,,,,,,,,,,,,,
425,d7/670b1b,32834730,GGP:BINNING:METABAT2_METABAT2 (SRR18156192 SRR18156192.fasta with SRR18156192.txt.gz),COMPLETED,0,2025-08-12 12:52:55.923,3m 20s,2m 57s,530.4%,1.3 GB,1.3 GB,511.8 MB,461.8 MB,SRR18156192,METABAT2_METABAT2,execution_trace_2025-08-12_11-53-06.txt,1.3,1.3,530.4,177.0,,,,,,,,,,,,,,,,,,,,,,,,,
381,d5/3764b2,32832917,GGP:BINNING:CONCOCT_SUBWF:CONCOCT_CONCOCT (SRR18156188),COMPLETED,0,2025-08-12 12:46:56.503,9m 59s,9m 52s,171.9%,400.2 MB,838.9 MB,349.1 MB,83.8 MB,SRR18156188,CONCOCT_CONCOCT,execution_trace_2025-08-12_11-53-06.txt,0.3908203125,0.81923828125,171.9,592.0,,,,,,,,,,,,,,,,,,,,,,,,,
443,b0/f234f5,32834259,GGP:BINNING:MAXBIN2 (SRR18156204 SRR18156204.fasta),COMPLETED,0,2025-08-12 12:52:15.950,5m 20s,5m,137.8%,855 MB,1.3 GB,6.1 GB,870.7 MB,SRR18156204,MAXBIN2,execution_trace_2025-08-12_11-53-06.txt,0.8349609375,1.3,137.8,300.0,,,,,,,,,,,,,,,,,,,,,,,,,
351,c2/11ad17,32832583,GGP:BINNING:MAXBIN2 (SRR18156211 SRR18156211.fasta),COMPLETED,0,2025-08-12 12:44:45.864,13m 40s,13m 33s,135.0%,1.5 GB,1.9 GB,13.3 GB,1.6 GB,SRR18156211,MAXBIN2,execution_trace_2025-08-12_11-53-06.txt,1.5,1.9,135.0,813.0,,,,,,,,,,,,,,,,,,,,,,,,,
414,91/ba87e9,32834029,GGP:BINNING:CONCOCT_SUBWF:CONCOCT_CONCOCT (SRR18156196),COMPLETED,0,2025-08-12 12:50:35.892,8m 10s,8m 3s,171.0%,340.9 MB,795.9 MB,313.9 MB,69.7 MB,SRR18156196,CONCOCT_CONCOCT,execution_trace_2025-08-12_11-53-06.txt,0.33291015625,0.77724609375,171.0,483.0,,,,,,,,,,,,,,,,,,,,,,,,,
340,1b/c141ee,32832486,GGP:BINNING:CONCOCT_SUBWF:CONCOCT_CONCOCT (SRR18156208),COMPLETED,0,2025-08-12 12:44:06.532,14m 59s,14m 37s,171.4%,582.4 MB,980.2 MB,472.3 MB,144.2 MB,SRR18156208,CONCOCT_CONCOCT,execution_trace_2025-08-12_11-53-06.txt,0.56875,0.9572265625,171.4,877.0,,,,,,,,,,,,,,,,,,,,,,,,,
449,f4/e713af,32835088,GGP:BINNING:METABAT2_METABAT2 (SRR18156203 SRR18156203.fasta with SRR18156203.txt.gz),COMPLETED,0,2025-08-12 12:55:15.823,4m,3m 33s,536.9%,1.4 GB,1.4 GB,601.1 MB,542 MB,SRR18156203,METABAT2_METABAT2,execution_trace_2025-08-12_11-53-06.txt,1.4,1.4,536.9,213.0,,,,,,,,,,,,,,,,,,,,,,,,,
446,99/ec4bc0,32834983,GGP:BINNING:CONCOCT_SUBWF:CONCOCT_CONCOCT (SRR18156189),COMPLETED,0,2025-08-12 12:54:36.330,5m 9s,4m 51s,163.7%,400.4 MB,832.7 MB,361.9 MB,81.9 MB,SRR18156189,CONCOCT_CONCOCT,execution_trace_2025-08-12_11-53-06.txt,0.391015625,0.81318359375,163.7,291.0,,,,,,,,,,,,,,,,,,,,,,,,,
463,cf/4ddda5,32834869,GGP:BINNING:MAXBIN2 (SRR18156202 SRR18156202.fasta),COMPLETED,0,2025-08-12 12:53:56.229,5m 50s,5m 20s,137.9%,719.4 MB,1.1 GB,6.3 GB,895.5 MB,SRR18156202,MAXBIN2,execution_trace_2025-08-12_11-53-06.txt,0.7025390625,1.1,137.9,320.0,,,,,,,,,,,,,,,,,,,,,,,,,
496,b4/cc3ba7,32835573,GGP:BINNING:METABAT2_METABAT2 (SRR18156199 SRR18156199.fasta with SRR18156199.txt.gz),COMPLETED,0,2025-08-12 12:58:46.199,1m 50s,1m 33s,510.9%,4.8 GB,4.8 GB,285.7 MB,257.5 MB,SRR18156199,METABAT2_METABAT2,execution_trace_2025-08-12_11-53-06.txt,4.8,4.8,510.9,93.0,,,,,,,,,,,,,,,,,,,,,,,,,
415,86/924432,32834015,GGP:BINNING:MAXBIN2 (SRR18156214 SRR18156214.fasta),COMPLETED,0,2025-08-12 12:50:26.365,10m 19s,10m 10s,130.1%,1.3 GB,1.7 GB,9.7 GB,1.2 GB,SRR18156214,MAXBIN2,execution_trace_2025-08-12_11-53-06.txt,1.3,1.7,130.1,610.0,,,,,,,,,,,,,,,,,,,,,,,,,
479,8a/7a9c5d,32835586,GGP:BINNING:METABAT2_METABAT2 (SRR18156201 SRR18156201.fasta with SRR18156201.txt.gz),COMPLETED,0,2025-08-12 12:58:55.856,2m,1m 55s,519.7%,882.8 MB,946.6 MB,397 MB,353.5 MB,SRR18156201,METABAT2_METABAT2,execution_trace_2025-08-12_11-53-06.txt,0.862109375,0.9244140625,519.7,115.0,,,,,,,,,,,,,,,,,,,,,,,,,
476,b1/7c872b,32835442,GGP:BINNING:MAXBIN2 (SRR18156189 SRR18156189.fasta),COMPLETED,0,2025-08-12 12:57:15.995,4m 40s,4m 18s,150.5%,670.6 MB,1.1 GB,5.7 GB,778.2 MB,SRR18156189,MAXBIN2,execution_trace_2025-08-12_11-53-06.txt,0.6548828125,1.1,150.5,258.0,,,,,,,,,,,,,,,,,,,,,,,,,
